timestamp	id	gasoil	sp95	sp95e10	sp98	gpl	brand	name	address
1385728160	1000001	1.294	1.495		1.533		        Carrefour Market	        Carrefour Market	ROUTE NATIONALE 01000 SAINT-DENIS-LÈS-BOURG
1385730136	1000002	1.289	1.495		1.533		        Carrefour Market	        Carrefour Market	16 Avenue de Marboz 01000 BOURG-EN-BRESSE
1385736182	1000004	1.440	1.590			0.950	        Total	        SARL WALES DISTRIBUTION	20 Avenue du Maréchal Juin 01000 BOURG-EN-BRESSE
1385730116	1000005	1.400		1.510	1.590		        Total	        RELAIS DES VAVRES	642 Avenue de Trévoux 01000 SAINT-DENIS-LÈS-BOURG
1385737296	1000006	1.299	1.529		1.569		        Casino	        CASINO SUPERMARCHE	1 Boulevard John Kennedy 01000 BOURG-EN-BRESSE
1385723551	1000007	1.284	1.490	1.450	1.528		        Leclerc	        CENTRE E. LECLERC	Avenue Amédée Mercier 01000 BOURG-EN-BRESSE
1385742700	1000008	1.294	1.495	1.455	1.533		        Carrefour	        Carrefour   bourg en bresse	Bd Charles de Gaulle 01000 BOURG-EN-BRESSE
1385725764	1000009	1.289	1.495	1.455	1.533		        Intermarché	        INTERMARCHE BOURG EN BRESSE	56 Rue du Stand 01000 BOURG-EN-BRESSE
1385738198	1000010	1.289		1.456	1.534		        Total Access	        TOTAL ACCESS	Boulevard Charles de Gaulle 01000 BOURG-EN-BRESSE
1385721512	1090001	1.306	1.490	1.489	1.523		        Simply Market	        SIMPLY MARKET	LE GRAND RIVOLET 01090 MONTCEAUX
1385741269	1100001								
1385727896	1100002	1.276	1.468		1.542		        Carrefour Market	        Carrefour Market	Rue Brillat-Savarin 01100 OYONNAX
1385743145	1100003	1.379		1.512	1.592	0.880	        Total	        RELAIS DES CRETETS	174 Cours de Verdun 01100 OYONNAX
1385732197	1100004	1.379	1.569		1.609		        Avia	        STATION SERVICE AVIA	886 AVENUE JEAN COUTTY 01100 ARBENT - OYONNAX
1385735293	1100006	1.276	1.468				        Intermarché	        DB OYONNAX	74 Rue Jules Michelet 01100 OYONNAX
1385725308	1110001	1.320	1.500		1.530		        Carrefour Market	        Carrefour Market	Rue Massonod 01110 HAUTEVILLE-LOMPNES
1385741570	1120002								
1385725360	1120004	1.289	1.489		1.545		        Système U	        SUPER U MONTLUEL	Cours de la Portelle 01120 MONTLUEL
1385720365	1120005	1.289	1.489	1.455	1.545		        Intermarché	        INTERMARCHE LA BOISSE-MONTLUEL	Route de Thil 01120 LA BOISSE
1385743510	1120006	1.400		1.560	1.640		        Total	        GARAGE DE LA BOISSE	521 ROUTE NATIONALE 01120 LA BOISSE
1385723594	1120007	1.459		1.599	1.679		        Shell	        SHELL	AUTOROUTE A42, AIRE DE LYON-DAGNEUX 01120 DAGNEUX
1385738454	1130001	1.284		1.439	1.506		        Elf	        RELAIS ELF  RESIDENCE	ROUTE DE LA CLUSE 01130 NANTUA
1385715854	1130002	1.366	1.555		1.593		        Avia	        SARL GARAGE MEUNIER	Moulin de Charix 01130 LALLEYRIAT
1385733440	1140001	1.325	1.495				        Carrefour Contact	        CARREFOUR CONTACT	LES HUGUETS 01140 SAINT-DIDIER-SUR-CHALARONNE
1385738994	1150001	1.319	1.509		1.529		        Carrefour Market	        Carrefour Market	8 RUE DE L&#039;INDUSTRIE 01150 LAGNIEU
1385733590	1150002	1.360		1.537	1.617		        Total	        TOTAL SAINT VULBAS	Avenue Charles de Gaulle 01150 SAINT-VULBAS
1385721912	1160001	1.313		1.454			        Total Access	        RELAIS DU CHENE	Route de bourg 01160 PONT-D&#039;AIN
1385723211	1160002	1.320	1.500	1.450	1.530		        Système U	        SUPER U	Le Pont Rompu - RD 1084 01160 PONT-D&#039;AIN
1385741477	1160003								
1385731274	1170001	1.295	1.474		1.505		        Carrefour	        CARREFOUR SEGNY	RN5 01170 SÉGNY
1385720511	1170002	1.332	1.516		1.546		        Carrefour Market	        Carrefour Market	Lieu-Dit les Vertes Campagnes 01170 GEX
1385738452	1170003	1.300	1.480		1.510		        Intermarché	        INTERMARCHE GEX	Route de Divonne les Bains 01170 GEX
1385723459	1170005	1.366	1.556		1.592		        Avia	        Station des Tilleuls	Avenue des Tilleuls 01170 GEX
1385730452	1190001	1.305	1.482		1.510		        Atac	        ATAC Saint Bénigne	PAE Pont de Vaux Est 01190 SAINT BÉNIGNE
1385743031	1200001	1.309	1.489		1.519		        Carrefour Market	        Carrefour Market	69 Rue de la République 01200 BELLEGARDE-SUR-VALSERINE
1385739401	1200003	1.309	1.489	1.465	1.519		        Carrefour Market	        CARREFOUR MARKET HYPER	Avenue Maréchal de Lattre de Tassigny 01200 BELLEGARDE-SUR-VALSERINE
1385724072	1210001	1.325	1.495		1.529		        Carrefour	        CARREFOUR FERNEY VOLTAIRE	Chemin de la Brunette 01210 FERNEY-VOLTAIRE
1385739728	1210002	1.370	1.560		1.640		        Total	        GARAGE DUNAND	ROUTE DE GENEVE 01210 FERNEY-VOLTAIRE
1385743799	1210003	1.290	1.469	1.450			        Leclerc	        CENTRE E.LECLERC	Route de Meyrin 01210 FERNEY-VOLTAIRE
1385726479	1220001	1.349	1.516		1.531		        Carrefour Market	        Carrefour Market	691 AVENUE DU CRET D&#039;EAU 01220 DIVONNE-LES-BAINS
1385742006	1230002	1.380	1.560		1.590		        Avia	        SARL MATHY GARAGE DE L EUROPE	38 AVENUE DE L EUROPE 01230 SAINT-RAMBERT-EN-BUGEY
1385741674	1230003								
1385715281	1240001	1.430	1.620				        Indépendant sans enseigne	        GARAGE CHAUDIER	LE BOURG 01240 DOMPIERRE-SUR-VEYLE
1385743514	1250001	1.474		1.614	1.694	0.940	        Total	        RELAIS BOURG JASSERON	A 40 - AIRE DE BOURG JASSERON 01250 JASSERON
1385740556	1250002	1.470		1.600		0.940	        BP	        BP A40 AIRE DE BOURG TEYSONGUE	AIRE DE BOURG TEYSONGUE A 40 01250 CEYZÉRIAT
1385739131	1250004	1.349	1.559				        Avia	        AVIA	route de la Vavrette 01250 TOSSIAT
1385741585	1270002								
1385730626	1290001	1.290	1.480		1.510		        Système U	        SUPER U	Route de Chatillon Sur Chalaronne 01290 LAIZ
1385731036	1300001	1.323	1.499		1.519		        Carrefour Market	        Carrefour Market	ZAC DE L#039;OUSSON 01300 BELLEY
1385738351	1300002	1.299	1.490		1.519		        Simply Market	        SIMPLY MARKET	Rue Mante 01300 BELLEY
