timestamp	id	gasoil	sp95	sp95e10	sp98	gpl	brand	name	address
1380296367	1000001	1.312	1.489		1.519		        Carrefour Market	        Carrefour Market	ROUTE NATIONALE 01000 SAINT-DENIS-LÈS-BOURG
1380304594	1000002	1.312	1.489		1.519		        Carrefour Market	        Carrefour Market	16 Avenue de Marboz 01000 BOURG-EN-BRESSE
1380292276	1000004	1.430	1.580			0.980	        Total	        SARL WALES DISTRIBUTION	20 Avenue du Maréchal Juin 01000 BOURG-EN-BRESSE
1380300252	1000005	1.420		1.490	1.580		        Total	        RELAIS DES VAVRES	642 Avenue de Trévoux 01000 SAINT-DENIS-LÈS-BOURG
1380318798	1000006	1.359	1.549		1.569		        Casino	        CASINO SUPERMARCHE	1 Boulevard John Kennedy 01000 BOURG-EN-BRESSE
1380306519	1000007	1.312	1.489	1.453	1.519		        Leclerc	        CENTRE E. LECLERC	Avenue Amédée Mercier 01000 BOURG-EN-BRESSE
1380311668	1000008	1.312	1.489	1.453	1.519		        Carrefour	        Carrefour   bourg en bresse	Bd Charles de Gaulle 01000 BOURG-EN-BRESSE
1380300248	1000009	1.312	1.489	1.453	1.519		        Intermarché	        INTERMARCHE BOURG EN BRESSE	56 Rue du Stand 01000 BOURG-EN-BRESSE
1380318913	1000010	1.312		1.453	1.529		        Total Access	        TOTAL ACCESS	Boulevard Charles de Gaulle 01000 BOURG-EN-BRESSE
1380302384	1090001	1.294	1.473	1.578	1.507		        Simply Market	        SIMPLY MARKET	LE GRAND RIVOLET 01090 MONTCEAUX
1380308037	1100001	1.305	1.489	1.469		0.840	        Géant	        GEANT CASINO	ROUTE DE DORTAN 01100 ARBENT
1380318551	1100002	1.305	1.489		1.592		        Carrefour Market	        Carrefour Market	Rue Brillat-Savarin 01100 OYONNAX
1380308154	1100003	1.405		1.536	1.616	0.910	        Total	        RELAIS DES CRETETS	174 Cours de Verdun 01100 OYONNAX
1380320953	1100004	1.369	1.552		1.589		        Avia	        STATION SERVICE AVIA	886 AVENUE JEAN COUTTY 01100 ARBENT - OYONNAX
1380311418	1100006	1.334	1.519				        Intermarché	        DB OYONNAX	74 Rue Jules Michelet 01100 OYONNAX
1380297789	1110001	1.315	1.489		1.529		        Carrefour Market	        Carrefour Market	Rue Massonod 01110 HAUTEVILLE-LOMPNES
1380300698	1120002	1.469		1.589	1.679		        Total	        RELAIS DE DAGNEUX	AUTOROUTE A 42 01120 DAGNEUX
1380290261	1120004	1.299	1.479		1.532		        Système U	        SUPER U MONTLUEL	Cours de la Portelle 01120 MONTLUEL
1380305655	1120005	1.299	1.479	1.441	1.532		        Intermarché	        INTERMARCHE LA BOISSE-MONTLUEL	Route de Thil 01120 LA BOISSE
1380302327	1120006	1.430		1.570	1.650		        Total	        GARAGE DE LA BOISSE	521 ROUTE NATIONALE 01120 LA BOISSE
1380321836	1120007	1.490		1.610	1.750		        Shell	        SHELL	AUTOROUTE A42, AIRE DE LYON-DAGNEUX 01120 DAGNEUX
1380307202	1130001	1.302		1.472	1.513		        Elf	        RELAIS ELF  RESIDENCE	ROUTE DE LA CLUSE 01130 NANTUA
1380321591	1130002	1.359	1.544		1.585		        Avia	        SARL GARAGE MEUNIER	Moulin de Charix 01130 LALLEYRIAT
1380317386	1140001	1.329	1.519				        Carrefour Contact	        CARREFOUR CONTACT	LES HUGUETS 01140 SAINT-DIDIER-SUR-CHALARONNE
1380304268	1150001	1.309	1.489		1.509		        Carrefour Market	        Carrefour Market	8 RUE DE L&#039;INDUSTRIE 01150 LAGNIEU
1380310866	1150002	1.370		1.524	1.604		        Total	        TOTAL SAINT VULBAS	Avenue Charles de Gaulle 01150 SAINT-VULBAS
1380301628	1160001	1.305		1.435			        Total Access	        RELAIS DU CHENE	Route de bourg 01160 PONT-D&#039;AIN
1380319201	1160002	1.310	1.470	1.430	1.500		        Système U	        SUPER U	Le Pont Rompu - RD 1084 01160 PONT-D&#039;AIN
1380295772	1160003	1.299	1.465		1.499		        Ecomarché	        ECOMARCHE NEUVILLE SUR AIN	Rue du Docteur Hubert 01160 NEUVILLE-SUR-AIN
1380315557	1170001	1.309	1.514		1.564		        Carrefour	        CARREFOUR SEGNY	RN5 01170 SÉGNY
1380314223	1170002	1.339	1.509		1.549		        Carrefour Market	        Carrefour Market	Lieu-Dit les Vertes Campagnes 01170 GEX
1380307670	1170003	1.340	1.510		1.560		        Intermarché	        INTERMARCHE GEX	Route de Divonne les Bains 01170 GEX
1380309549	1170005	1.359	1.542				        Avia	        Station des Tilleuls	Avenue des Tilleuls 01170 GEX
1380297939	1190001	1.330	1.517		1.555		        Atac	        ATAC Saint Bénigne	PAE Pont de Vaux Est 01190 SAINT BÉNIGNE
1380312947	1200001	1.309	1.513		1.549		        Carrefour Market	        Carrefour Market	69 Rue de la République 01200 BELLEGARDE-SUR-VALSERINE
1380293202	1200003	1.309	1.513	1.485	1.549		        Carrefour Market	        CARREFOUR MARKET HYPER	Avenue Maréchal de Lattre de Tassigny 01200 BELLEGARDE-SUR-VALSERINE
1380313641	1210001	1.309	1.515		1.545		        Carrefour	        CARREFOUR FERNEY VOLTAIRE	Chemin de la Brunette 01210 FERNEY-VOLTAIRE
1380317408	1210002	1.390	1.540		1.640		        Total	        GARAGE DUNAND	ROUTE DE GENEVE 01210 FERNEY-VOLTAIRE
