timestamp	id	gasoil	sp95	sp95e10	sp98	gpl	brand	name	address
1380450319	1000001	1.312	1.489		1.519		        Carrefour Market	        Carrefour Market	ROUTE NATIONALE 01000 SAINT-DENIS-LÈS-BOURG
1380444551	1000002	1.312	1.489		1.519		        Carrefour Market	        Carrefour Market	16 Avenue de Marboz 01000 BOURG-EN-BRESSE
1380449524	1000004	1.430	1.580			0.980	        Total	        SARL WALES DISTRIBUTION	20 Avenue du Maréchal Juin 01000 BOURG-EN-BRESSE
1380444853	1000005	1.420		1.490	1.580		        Total	        RELAIS DES VAVRES	642 Avenue de Trévoux 01000 SAINT-DENIS-LÈS-BOURG
1380445728	1000006	1.359	1.549		1.569		        Casino	        CASINO SUPERMARCHE	1 Boulevard John Kennedy 01000 BOURG-EN-BRESSE
1380448829	1000007	1.312	1.489	1.453	1.519		        Leclerc	        CENTRE E. LECLERC	Avenue Amédée Mercier 01000 BOURG-EN-BRESSE
1380440778	1000008	1.312	1.489	1.453	1.519		        Carrefour	        Carrefour   bourg en bresse	Bd Charles de Gaulle 01000 BOURG-EN-BRESSE
1380449185	1000009	1.312	1.489	1.453	1.519		        Intermarché	        INTERMARCHE BOURG EN BRESSE	56 Rue du Stand 01000 BOURG-EN-BRESSE
1380439740	1000010	1.312		1.453	1.529		        Total Access	        TOTAL ACCESS	Boulevard Charles de Gaulle 01000 BOURG-EN-BRESSE
1380442603	1090001	1.294	1.473	1.578	1.507		        Simply Market	        SIMPLY MARKET	LE GRAND RIVOLET 01090 MONTCEAUX
1380441336	1100001	1.305	1.489	1.469		0.840	        Géant	        GEANT CASINO	ROUTE DE DORTAN 01100 ARBENT
1380439474	1100002	1.305	1.489		1.592		        Carrefour Market	        Carrefour Market	Rue Brillat-Savarin 01100 OYONNAX
1380448764	1100003	1.405		1.536	1.616	0.910	        Total	        RELAIS DES CRETETS	174 Cours de Verdun 01100 OYONNAX
1380447716	1100004	1.369	1.552		1.589		        Avia	        STATION SERVICE AVIA	886 AVENUE JEAN COUTTY 01100 ARBENT - OYONNAX
1380447670	1100006	1.334	1.519				        Intermarché	        DB OYONNAX	74 Rue Jules Michelet 01100 OYONNAX
1380448233	1110001	1.315	1.489		1.529		        Carrefour Market	        Carrefour Market	Rue Massonod 01110 HAUTEVILLE-LOMPNES
1380444391	1120002	1.469		1.589	1.679		        Total	        RELAIS DE DAGNEUX	AUTOROUTE A 42 01120 DAGNEUX
1380439435	1120004	1.299	1.479		1.532		        Système U	        SUPER U MONTLUEL	Cours de la Portelle 01120 MONTLUEL
1380445386	1120005	1.299	1.479	1.441	1.532		        Intermarché	        INTERMARCHE LA BOISSE-MONTLUEL	Route de Thil 01120 LA BOISSE
1380441333	1120006	1.430		1.570	1.650		        Total	        GARAGE DE LA BOISSE	521 ROUTE NATIONALE 01120 LA BOISSE
1380450062	1120007	1.480		1.590	1.750		        Shell	        SHELL	AUTOROUTE A42, AIRE DE LYON-DAGNEUX 01120 DAGNEUX
1380442422	1130001	1.302		1.472	1.513		        Elf	        RELAIS ELF  RESIDENCE	ROUTE DE LA CLUSE 01130 NANTUA
1380442925	1130002	1.359	1.544		1.585		        Avia	        SARL GARAGE MEUNIER	Moulin de Charix 01130 LALLEYRIAT
1380442401	1140001	1.329	1.519				        Carrefour Contact	        CARREFOUR CONTACT	LES HUGUETS 01140 SAINT-DIDIER-SUR-CHALARONNE
1380440762	1150001	1.309	1.489		1.509		        Carrefour Market	        Carrefour Market	8 RUE DE L&#039;INDUSTRIE 01150 LAGNIEU
1380440717	1150002	1.370		1.524	1.604		        Total	        TOTAL SAINT VULBAS	Avenue Charles de Gaulle 01150 SAINT-VULBAS
1380444377	1160001	1.308		1.435			        Total Access	        RELAIS DU CHENE	Route de bourg 01160 PONT-D&#039;AIN
1380445522	1160002	1.310	1.470	1.430	1.500		        Système U	        SUPER U	Le Pont Rompu - RD 1084 01160 PONT-D&#039;AIN
1380445355	1160003	1.299	1.465		1.499		        Ecomarché	        ECOMARCHE NEUVILLE SUR AIN	Rue du Docteur Hubert 01160 NEUVILLE-SUR-AIN
1380445583	1170001	1.299	1.514		1.545		        Carrefour	        CARREFOUR SEGNY	RN5 01170 SÉGNY
1380441149	1170002	1.339	1.509		1.549		        Carrefour Market	        Carrefour Market	Lieu-Dit les Vertes Campagnes 01170 GEX
1380448452	1170003	1.340	1.510		1.560		        Intermarché	        INTERMARCHE GEX	Route de Divonne les Bains 01170 GEX
1380441248	1170005	1.359	1.542				        Avia	        Station des Tilleuls	Avenue des Tilleuls 01170 GEX
1380445189	1190001	1.330	1.517		1.555		        Atac	        ATAC Saint Bénigne	PAE Pont de Vaux Est 01190 SAINT BÉNIGNE
1380442359	1200001	1.309	1.513		1.549		        Carrefour Market	        Carrefour Market	69 Rue de la République 01200 BELLEGARDE-SUR-VALSERINE
1380449718	1200003	1.309	1.513	1.485	1.549		        Carrefour Market	        CARREFOUR MARKET HYPER	Avenue Maréchal de Lattre de Tassigny 01200 BELLEGARDE-SUR-VALSERINE
1380448142	1210001	1.309	1.515		1.545		        Carrefour	        CARREFOUR FERNEY VOLTAIRE	Chemin de la Brunette 01210 FERNEY-VOLTAIRE
1380450349	1210002	1.390	1.540		1.640		        Total	        GARAGE DUNAND	ROUTE DE GENEVE 01210 FERNEY-VOLTAIRE
1380443594	1210003	1.299	1.514	1.440			        Leclerc	        CENTRE E.LECLERC	Route de Meyrin 01210 FERNEY-VOLTAIRE
1380439384	1220001	1.347	1.527		1.561		        Carrefour Market	        Carrefour Market	AVENUE MONT MUSSY 01220 DIVONNE-LES-BAINS
1380441105	1230002	1.410	1.570		1.610		        Avia	        SARL MATHY GARAGE DE L EUROPE	38 AVENUE DE L EUROPE 01230 SAINT-RAMBERT-EN-BUGEY
1380440435	1230003	1.410	1.570		1.620		        Elan	        STATION ELAN GARAGE BOLLEY	RD 1504 01230 TORCIEU
1380442352	1240001	1.460	1.630				        Indépendant sans enseigne	        GARAGE CHAUDIER	LE BOURG 01240 DOMPIERRE-SUR-VEYLE
1380447563	1250001	1.474		1.614	1.694	0.970	        Total	        RELAIS BOURG JASSERON	A 40 - AIRE DE BOURG JASSERON 01250 JASSERON
1380439065	1250002	1.480		1.620		0.960	        BP	        BP A40 AIRE DE BOURG TEYSONGUE	AIRE DE BOURG TEYSONGUE A 40 01250 CEYZÉRIAT
1380449543	1250004	1.399	1.579				        Avia	        AVIA	route de la Vavrette 01250 TOSSIAT
1380442150	1270002	1.409	1.589		1.619		        Avia	        Station des sens	Grande Rue 01270 COLIGNY
1380444266	1290001	1.310	1.490		1.520		        Système U	        SUPER U	Route de Chatillon Sur Chalaronne 01290 LAIZ
1380442458	1300001	1.339	1.512		1.549		        Carrefour Market	        Carrefour Market	ZAC DE L#039;OUSSON 01300 BELLEY
1380443185	1300002	1.325	1.499		1.578		        Simply Market	        SIMPLY MARKET	Rue Mante 01300 BELLEY
1380441527	1300003	1.299	1.481		1.504		        Intermarché	        INTERMARCHE CHAZEY BONS	RN 504 - ZI de Penaye 01300 CHAZEY-BONS
1380445358	1310001	1.416	1.594	1.593	1.673		        Total	        GARAGE GUIGUE SA	1123 Route de Mâcon 01310 POLLIAT
1380448830	1320001	1.430	1.610				        Elan	        SARL JACQUET AUTOMOBILES	Grande Rue 01320 CHALAMONT
1380442743	1330001	1.389	1.619				        Total	        SARL BUTILLON	245, Route du 3 Septembre 1944 01330 AMBÉRIEUX-EN-DOMBES
1380446613	1330002	1.299	1.499	1.469	1.589		        Système U	        super u	zac de la tuilerie 01330 VILLARS-LES-DOMBES
1380448429	1340001	1.298	1.488		1.528		        Carrefour Market	        Carrefour Market	Rue des Luyers 01340 MONTREVEL-EN-BRESSE
