timestamp	id	gasoil	sp95	sp95e10	sp98	gpl	brand	name	address
1383135308	1000001	1.275	1.481		1.519		        Carrefour Market	        Carrefour Market	ROUTE NATIONALE 01000 SAINT-DENIS-LÈS-BOURG
1383147749	1000002	1.275	1.481		1.519		        Carrefour Market	        Carrefour Market	16 Avenue de Marboz 01000 BOURG-EN-BRESSE
1383135194	1000004	1.430	1.590			0.950	        Total	        SARL WALES DISTRIBUTION	20 Avenue du Maréchal Juin 01000 BOURG-EN-BRESSE
1383141942	1000005	1.390		1.490	1.570		        Total	        RELAIS DES VAVRES	642 Avenue de Trévoux 01000 SAINT-DENIS-LÈS-BOURG
1383126653	1000006	1.319	1.529		1.569		        Casino	        CASINO SUPERMARCHE	1 Boulevard John Kennedy 01000 BOURG-EN-BRESSE
1383132061	1000007	1.275	1.481	1.437	1.519		        Leclerc	        CENTRE E. LECLERC	Avenue Amédée Mercier 01000 BOURG-EN-BRESSE
1383143127	1000008	1.275	1.481	1.437	1.519		        Carrefour	        Carrefour   bourg en bresse	Bd Charles de Gaulle 01000 BOURG-EN-BRESSE
1383133536	1000009	1.275	1.481	1.437	1.519		        Intermarché	        INTERMARCHE BOURG EN BRESSE	56 Rue du Stand 01000 BOURG-EN-BRESSE
1383128899	1000010	1.275		1.437	1.526		        Total Access	        TOTAL ACCESS	Boulevard Charles de Gaulle 01000 BOURG-EN-BRESSE
1383138088	1090001								
1383131580	1100001	1.279	1.459	1.439		0.840	        Géant	        GEANT CASINO	ROUTE DE DORTAN 01100 ARBENT
1383148623	1100002	1.279	1.459		1.542		        Carrefour Market	        Carrefour Market	Rue Brillat-Savarin 01100 OYONNAX
1383147202	1100003	1.354		1.489	1.569	0.880	        Total	        RELAIS DES CRETETS	174 Cours de Verdun 01100 OYONNAX
1383122584	1100004	1.377	1.558		1.599		        Avia	        STATION SERVICE AVIA	886 AVENUE JEAN COUTTY 01100 ARBENT - OYONNAX
1383148263	1100006	1.289	1.469				        Intermarché	        DB OYONNAX	74 Rue Jules Michelet 01100 OYONNAX
1383151466	1110001	1.299	1.495		1.529		        Carrefour Market	        Carrefour Market	Rue Massonod 01110 HAUTEVILLE-LOMPNES
1383141631	1120002	1.439		1.579	1.669		        Total	        RELAIS DE DAGNEUX	AUTOROUTE A 42 01120 DAGNEUX
1383153146	1120004	1.266	1.453		1.519		        Système U	        SUPER U MONTLUEL	Cours de la Portelle 01120 MONTLUEL
1383143049	1120005	1.266	1.453	1.433	1.519		        Intermarché	        INTERMARCHE LA BOISSE-MONTLUEL	Route de Thil 01120 LA BOISSE
1383134955	1120006	1.390		1.560	1.640		        Total	        GARAGE DE LA BOISSE	521 ROUTE NATIONALE 01120 LA BOISSE
1383139002	1120007	1.449		1.579	1.750		        Shell	        SHELL	AUTOROUTE A42, AIRE DE LYON-DAGNEUX 01120 DAGNEUX
1383136348	1130001	1.299		1.459	1.509		        Elf	        RELAIS ELF  RESIDENCE	ROUTE DE LA CLUSE 01130 NANTUA
1383143368	1130002	1.329	1.499		1.549		        Avia	        SARL GARAGE MEUNIER	Moulin de Charix 01130 LALLEYRIAT
1383132099	1140001	1.329	1.515				        Carrefour Contact	        CARREFOUR CONTACT	LES HUGUETS 01140 SAINT-DIDIER-SUR-CHALARONNE
1383149457	1150001	1.299	1.479	1.489	1.499		        Carrefour Market	        Carrefour Market	8 RUE DE L&#039;INDUSTRIE 01150 LAGNIEU
1383143482	1150002	1.360		1.514	1.594		        Total	        TOTAL SAINT VULBAS	Avenue Charles de Gaulle 01150 SAINT-VULBAS
1383146158	1160001	1.269		1.405			        Total Access	        RELAIS DU CHENE	Route de bourg 01160 PONT-D&#039;AIN
1383141585	1160002	1.270	1.440	1.400	1.470		        Système U	        SUPER U	Le Pont Rompu - RD 1084 01160 PONT-D&#039;AIN
1383149751	1160003	1.259	1.459		1.489		        Ecomarché	        ECOMARCHE NEUVILLE SUR AIN	Rue du Docteur Hubert 01160 NEUVILLE-SUR-AIN
1383125984	1170001	1.288	1.475		1.495		        Carrefour	        CARREFOUR SEGNY	RN5 01170 SÉGNY
1383128014	1170002	1.324	1.519		1.549		        Carrefour Market	        Carrefour Market	Lieu-Dit les Vertes Campagnes 01170 GEX
1383124638	1170003	1.320	1.500		1.550		        Intermarché	        INTERMARCHE GEX	Route de Divonne les Bains 01170 GEX
1383145743	1170005	1.363	1.544				        Avia	        Station des Tilleuls	Avenue des Tilleuls 01170 GEX
1383132045	1190001	1.295	1.493		1.533		        Atac	        ATAC Saint Bénigne	PAE Pont de Vaux Est 01190 SAINT BÉNIGNE
1383149449	1200001	1.295	1.479		1.529		        Carrefour Market	        Carrefour Market	69 Rue de la République 01200 BELLEGARDE-SUR-VALSERINE
1383122597	1200003	1.295	1.479	1.449	1.529		        Carrefour Market	        CARREFOUR MARKET HYPER	Avenue Maréchal de Lattre de Tassigny 01200 BELLEGARDE-SUR-VALSERINE
1383146526	1210001	1.295	1.485		1.529		        Carrefour	        CARREFOUR FERNEY VOLTAIRE	Chemin de la Brunette 01210 FERNEY-VOLTAIRE
1383127675	1210002	1.390	1.550		1.630		        Total	        GARAGE DUNAND	ROUTE DE GENEVE 01210 FERNEY-VOLTAIRE
1383152472	1210003	1.290	1.475	1.420			        Leclerc	        CENTRE E.LECLERC	Route de Meyrin 01210 FERNEY-VOLTAIRE
1383145211	1220001	1.293	1.464		1.487		        Carrefour Market	        Carrefour Market	AVENUE MONT MUSSY 01220 DIVONNE-LES-BAINS
1383149875	1230002	1.370	1.560		1.590		        Avia	        SARL MATHY GARAGE DE L EUROPE	38 AVENUE DE L EUROPE 01230 SAINT-RAMBERT-EN-BUGEY
1383150894	1230003	1.370	1.560		1.590		        Elan	        STATION ELAN GARAGE BOLLEY	RD 1504 01230 TORCIEU
1383143855	1240001	1.430	1.590				        Indépendant sans enseigne	        GARAGE CHAUDIER	LE BOURG 01240 DOMPIERRE-SUR-VEYLE
1383151448	1250001	1.454		1.584	1.664	0.940	        Total	        RELAIS BOURG JASSERON	A 40 - AIRE DE BOURG JASSERON 01250 JASSERON
1383147866	1250002	1.450		1.580		0.960	        BP	        BP A40 AIRE DE BOURG TEYSONGUE	AIRE DE BOURG TEYSONGUE A 40 01250 CEYZÉRIAT
1383136928	1250004	1.349	1.549				        Avia	        AVIA	route de la Vavrette 01250 TOSSIAT
1383130909	1270002	1.409	1.589		1.619		        Avia	        Station des sens	Grande Rue 01270 COLIGNY
1383136322	1290001	1.290	1.470		1.510		        Système U	        SUPER U	Route de Chatillon Sur Chalaronne 01290 LAIZ
1383126121	1300001	1.302	1.512		1.524		        Carrefour Market	        Carrefour Market	ZAC DE L#039;OUSSON 01300 BELLEY
1383138946	1300002	1.273	1.450		1.519		        Simply Market	        SIMPLY MARKET	Rue Mante 01300 BELLEY
1383123378	1300003	1.273	1.451		1.512		        Intermarché	        INTERMARCHE CHAZEY BONS	RN 504 - ZI de Penaye 01300 CHAZEY-BONS
1383147242	1310001	1.368	1.594	1.546	1.626		        Total	        GARAGE GUIGUE SA	1123 Route de Mâcon 01310 POLLIAT
1383153891	1320001	1.400	1.590				        Elan	        SARL JACQUET AUTOMOBILES	Grande Rue 01320 CHALAMONT
1383140466	1330001	1.399	1.579		1.619		        Total	        SARL BUTILLON	245, Route du 3 Septembre 1944 01330 AMBÉRIEUX-EN-DOMBES
1383131475	1330002	1.269	1.459	1.429	1.509		        Système U	        super u	zac de la tuilerie 01330 VILLARS-LES-DOMBES
1383140813	1340001	1.274	1.458		1.498		        Carrefour Market	        Carrefour Market	Rue des Luyers 01340 MONTREVEL-EN-BRESSE
1383154602	1340002	1.364		1.524	1.604		        Total	        SARL GOYARD	RN.75 01340 MALAFRETAZ
1383128703	1340003	1.274	1.458		1.498		        Intermarché	        INTERMARCHE MONTREVEL EN BRESSE	Les Cézilles 01340 JAYAT
1383141416	1340004	1.369	1.583				        Dyneff	        GARAGE DES PRÉS	771 Route de Bourg 01340 ATTIGNAT
1383140383	1350001	1.307	1.490		1.507		        Carrefour Market	        Carrefour Market	Avenue Jean Falconnier 01350 CULOZ
1383128794	1350003	1.281	1.451		1.516		        Netto	        NETTO BEON	PARC D#039;ACTIVIT DES FOURS 01350 BÉON
1383153078	1360002	1.459	1.579				        Elan	        Station service ELAN	Route de Lyon 01360 BALAN
1383137152	1370001	1.349	1.539		1.579	0.940	        Indépendant sans enseigne	        SARL CIRA DISTRIBUTION	Route de Strasbourg 01370 SAINT-ÉTIENNE-DU-BOIS
1383140404	1390001	1.259	1.479		1.536		        Carrefour Market	        Carrefour Market	Allées des Marronniers 01390 SAINT-ANDRÉ-DE-CORCY
1383152779	1390002	1.350		1.520	1.620		        Total	        RELAIS SAINT ANDRE DE CORCY	Z.I. DE CURE 01390 SAINT-ANDRÉ-DE-CORCY
1383136596	1390004	1.459		1.594	1.684	0.940	        Agip	        AGIP AIRE DE MIONNAY OUEST GALMIER A46 SENS PARIS-MARSEILLE	AIRE DE MIONNAY OUEST GALMIER A46 01390 MIONNAY
1383149173	1390006	1.469		1.599	1.679	0.940	        Agip	        AIRE DE MIONNAY EST	Autoroute A46 Sens Sud Nord 01390 MIONNAY
1383146666	1400001	1.268	1.458		1.498		        Carrefour Market	        Carrefour Market	AVENUE MARECHAL FOCH 01400 CHATILLON-SUR-CHALARONNE
1383122600	1400003	1.450	1.640				        Elan	        GARAGE CENTRAL TASPINAR	AVENUE PIERRE MARCAULT 01400 CHATILLON SUR CHALARONNE
1383125579	1400005	1.268	1.458		1.498		        Intermarché	        INTERMARCHE CHATILLON /CHALARONN	Avenue Jean Jaurès 01400 CHATILLON SUR CHALARONNE
1383128786	1430001	1.449		1.579	1.659	0.940	        Total	        RELAIS DE CEIGNES CERDON	AUTOROUTE A 40 - SENS PARIS PROV 01430 CEIGNES
1383149851	1430003	1.460		1.610	1.700	0.940	        Agip	        AGIP CEIGNES A40 SENS ANNECY BOURG EN BRESSE	AIRE DE CEIGNES HAUT BUGEY 01430 CEIGNES
1383146545	1430004	1.403	1.582	1.558			        Indépendant sans enseigne	        GARAGE  MURET	2 RUE DE L#039; EGALITE 01430 MAILLAT
1383152742	1440001	1.390	1.550				        Total	        GARAGE BERRODIER	1029 ROUTE DE MARBOZ-LOUHANS 01440 VIRIAT
1383146160	1440002	1.360		1.510	1.590		        Total	        STE DU VEHICULE INDUSTRIEL SAS	Route de Strasbourg 01440 VIRIAT
1383128219	1440003	1.339	1.539				        Avia	        AVIA	261 Route de Paris 01440 VIRIAT
1383153153	1460001	1.299	1.469		1.485		        Carrefour Market	        Carrefour Market	68 Rue du Juras 01460 MONTREAL-LA-CLUSE
1383126317	1460002	1.420	1.580				        Indépendant sans enseigne	        ETS CRAUSAZ	Route de Berthiand 01460 NURIEUX-VOLOGNAT
1383142383	1460003	1.299	1.469	1.429	1.479		        Intermarché	        INTERMARCHE PORT	Rue de l&#039;industrie 01460 PORT
1383129273	1470001	1.390	1.580	1.630	1.600		        Avia	        STATION SERVICE AVIA	LES GRANGES DE MONTAGNIEU 01470 MONTAGNIEU
1383124867	1470002	1.279		1.435	1.508		        Intermarché	        Intermarché Briord	Rue des Verchères 01470 BRIORD
1383148752	1480001	1.261	1.444		1.487		        Carrefour Market	        Carrefour Market	Rue Édouard Herriot 01480 JASSANS-RIOTTIER
1383148347	1500001	1.289	1.469		1.499		        Carrefour Market	        Carrefour Market	Rue Alexandre Bérard 01500 AMBÉRIEU-EN-BUGEY
1383153167	1500003	1.360	1.540				        Total	        RELAIS CHATEAU-GAILLARD	550, Avenue Jean Mermoz 01500 CHÂTEAU-GAILLARD
1383150480	1500004	1.360	1.540		1.580		        Avia	        GARAGE VINCENT SAS	15 Avenue de la Libération 01500 AMBÉRIEU-EN-BUGEY
1383125020	1500006	1.360	1.540				        Avia	        LE RELAIS DE CHATEAU-GAILLARD	550, RUE JEAN MERMOZ 01500 CHÂTEAU-GAILLARD
1383146433	1500007	1.279	1.459	1.439		0.849	        Intermarché	        INTERMARCHE AMBERIEU EN BUGEY	CENTRE COMMERCIAL DE L&#039;AVIATIONRAIS 01500 AMBÉRIEU-EN-BUGEY
1383129550	1510001	1.316	1.490		1.539		        Carrefour Contact	        CARREFOUR CONTACT ARTEMARE	1 RUE DES CHAMPS 01510 ARTEMARE
1383140379	1510002	1.370	1.550		1.580		        Avia	        Garage de La Gare	Chef Lieu 01510 VIRIEU-LE-GRAND
1383136570	1540001	1.312	1.489		1.518		        Carrefour Market	        Carrefour Market	Route de Neuville 01540 VONNAS
1383145904	1540002	1.312	1.489	1.470			        Netto	        Netto	za les grands varays rte de neuville 01540 VONNAS
1383135243	1570001	1.289	1.456				        Intermarché	        Intermarché	Grande Rue 01570 FEILLENS
1383143809	1590001	1.333	1.493		1.555		        Avia	        GARAGE CLAUDE SARL	Rue du 21 Juillet 1944 01590 DORTAN
1383134670	1590002	1.295	1.485	1.469			        Intermarché Contact	        INTERMARCHE	ZAC sous la Combe 01590 LAVANCIA-EPERCY
